page_name,post_id,comment_no,reply_no,comment_text,username_anonymised,n_reactions,post_date,collection_date,replied_to_username
Unknown,pt_post022,3,0,We the people of Hunza expect from rest of GB to reject proposed GB land reforms by Govt of GB...,c4e498fb542f00e90715bdaec7d3f2e57a3644c3,0,2y,1/24/2026 15:20,
Unknown,pt_post022,4,0,Great Hunza Civil Society.,40db9b6aa839c7734416c8674d2b7af8e57cc1ed,0,2y,1/24/2026 15:20,
Unknown,pt_post022,5,0,پچھلے پچھتر سالوں سے ہم پہاڑوں کا منہ دیکھ رہے پہاڑ ہمارے منہ دیکھ رہے۔ کوئی معاشی سرگرمی نہیں ہورہی۔ کوئی مقامی بندہ انفرادی طور پر کوئی ناتوڑ زمین سے چھیڑنے کوشش کرتا بھی تو لوگ اس کو روک دیتے ہیں کہ بھئ کمیونٹی اونرشپ ہے تم اکیلےکیوں لینڈ استمال کررہے۔۔ نتیجہ انفرادی طور پر بھی کوئی کچھ نہیں کرتا۔۔ کمیونٹی بھی کچھ نہیں کرتی۔ گورنمنٹ کو ریفارم کرنے کی کوشش کرے تو ہم جذباتی ہونا شروع ہوجاتے۔ پتہ نہیں کب تک کالے پہاڑوں کا منہ دیکھتے رہنا ہے۔۔ بھئ ریفارمز ہونگی تو لوگ انٹرسٹ لینا شروع کریں گے۔ ہاں ریفارم کون کرے گا کس کی کتنی ملکیت ہوگی سرکار کا کوئی شئیر ہوگا کہ نہیں ان سب چیزوں پہ بات ہوسکتی ہے۔۔ مگر نہ خود کچھ کریں گے نہ کسی کو کرنے دیں والا رویہ درست نہیں۔۔ مگر لینڈ ریفارم ہونا چاہئے ظاہر تمام سٹیک ہولڈرز کی مرضی سے ہونے چاہئے!!!,3ef0b8e05e0294fc4bb1bc90adf155f893639306,0,2y,1/24/2026 15:20,
Unknown,pt_post022,6,0,Ye Hui na baat now waiting for other districts to reject this baseless act,a0f54ebc257f3e4556022f03da7c5934d67eb590,0,2y,1/24/2026 15:20,
Unknown,pt_post022,7,0,آفرین..,e8e51d45d796338675bfefa658a4ca82df2b3375,0,2y,1/24/2026 15:20,
Unknown,pt_post022,8,0,"Hunzais have proved that they are well informed, well civilized and educated.",ff0240b7bc3e055ab95a2f980a9599a427eeee51,0,2y,1/24/2026 15:20,
Unknown,pt_post022,9,0,,ea4ff13dd2677cba50c304f43304806c0b58f97e,0,2y,1/24/2026 15:20,
Unknown,pt_post022,10,0,ah awoo,976261970ded97a299a82cbf57bef549804bc9d9,0,2y,1/24/2026 15:20,c4e498fb542f00e90715bdaec7d3f2e57a3644c3
Unknown,pt_post022,11,0,Stop land grabbing,e722d3bc204487472bf6a7247281089ecf166225,0,2y,1/24/2026 15:20,
Unknown,pt_post022,12,0,well done CC Hunza,4a415178d4e1cea12f39be02121b785c175b3ea2,0,2y,1/24/2026 15:20,
Unknown,pt_post022,13,0,Great,6519cb2c27571b9a8028fb76ebde1e9cb3bce902,0,2y,1/24/2026 15:20,
Unknown,pt_post024,1,0,ابھی جو بل کا مسودہ بنا ہے اس کا اردو ترجمہ شائع کیا جائے۔ تاکہ لوگوں کو سہی معنوں میں پتہ چل سکے کہ یہ ہو کیا رہا ہے۔ بابو صاحبان طے کریں گے کہ کون سی زمین تقسیم ہوگی ، کتنی تقسیم ہوگی،اس زمین پر کرنا کیا ہے اور اس کے بعد جب چاہیں گے چھین کے واپس بھی لے سکیں گے۔ اور کسی بھی کورٹ آف لا میں انکے خلاف قانونی چارہ جوئی کے حق سے بھی عوام محروم ہوگی۔ اس بل پہ سیر حاصل بحث کی ضرورت ہے۔,70b09626882c1a009820b82511239843200a0338,8,2y,1/24/2026 15:21,
Unknown,pt_post024,1,1,agree,c6378fcf41213c60058925e372945415669ae006,0,2y,1/24/2026 15:21,70b09626882c1a009820b82511239843200a0338
Unknown,pt_post024,2,0,Coutesy Faqir Ullah Khan ہنزہ کے تمام زمینوں کا مالک ہنزہ کے باشندے ہیں۔ یہاں کوئی خالصہ سرکار زمینیں نہیں ۔ ریاست ہنزہ 996 سے 1974 تک قائم رہاہے جس کا دورانیہ 980 سال بنتا ہے ۔ اس 980 سالوں میں ریاست ہنزہ کے عوام نے میر کو کاشتکاری کے زمینوں سے لے کر چراگاہ کے مد میں درجہ ذیل اشیاء اور خدمات نسل در نسل دی ہیں جن کا قیمت اگر کوئی حساب لگائیں تو یہ ایک ایک قدم کے زمینوں کے لئے ہمارے آباؤاجداد نے آج کے دور کے کروڑوں کے قیمتیں ادا کی ہیں۔ مشکلات اور تکلفات کے علاؤہ ۔ جو کی کسی دوست نے بڑے مفصل انداز میں تحریر کئ ہے ان 11 نکات میں جو میں اُسی طرح شامل کر رہا ہوں باقی ہم نے اپنے بزرگوں سے 1974 کے پاکستان میں شامل کے حوالے سے یہ سنا جو ذولفقار علی بھٹو نے پی پی کے کارکنوں کو خنجراب دھی کے مقام پے اپنے زبان سے بیان کی وہ یہ کہ ریاست ہنزہ کو میں ختم کر رہا ہوں ۔ ہنزہ کی یہ سرزمین دریائے سے لے کر پہاڑ کی چوٹی تک ہنزہ کے عوام کی ملکیت رہے گا۔ اور میر آف ہنزہ کے خاندان کو نسل نسل تک حکومت پاکستان پینشن دے گا۔ اس تحریر کا مقصد یہ ہے کہ ہمارے دوست یار سیاسی کارکنوں کو یاد دھانی کروانا ہیں کہ ہنزہ کی زمینوں کی جو Status کیا ہے۔ اور جو Land Reform movement چل رہا ہیں اس میں ہمارا موقف کیا ہونا چاہئیں ۔ میری رائے یہ ہےکہ ہنزہ میں کوئی خالصہ سرکار زمین نہیں ۔ اور خالصہ سرکار کا کوئی جواز بھی نہیں ۔ دوسرا ہنزہ کے زمینوں کو Unsettled جو قرار دی ہیں یہ بہت ناانصافی ہیں اسکو settled زمینوں کی status دینا چاہئے اور انکو پوری طرح سرکاری ریکارڈ میں لانا چاہئے جسے ملک کے دوسرے حصوں میں زمیں کی ریکارڈ اور کاغذات بنتی ہیں ایسی ہی ہنزہ میں بھی ہونا چائیے ۔ اور تیسری یہ کی زمینوں کے جو سرکاری قیمتیں ہیں اور مارکیٹ ریٹ کے برابر نہیں تو قریب طرح لازمی ہونا چاہئے ۔ درجہ ذیل وہ محصولات ہیں جو 980 سالوں نے اس سرزمین کے بدلے ہنزہ کے عوام نے دی ہیں۔ 1- اِل بن یا ہیل بن (وخی میں اس لفظ کا مطلب چراہ گاہ ہے) سالانہ ایک بڑا بکرا چراہ گاہ کی مد میں دیا جاتا تھا یہ مالیہ اس چراہ گاہ کا ہوتا تھا جس چراہ گاہ میں رعایا اپنے مال موشی تین مہینے کے لئے لے جایا کرتے تھے۔ 2- ترخون یوندَک( وخی لفظ ہے گھر میں دعوت کرنا) اس کامطلب یہ ہے کی میر کو ہرایک نے دعوت کی مد میں ایک بڑا بھڑو 6 سیر خالص گھی 6 غربال گندم دیا جاتا تھا۔ 3- در خانئے(فارسی لفظ ہے گھر بار) اس کا مطلب یہ ہے کی جس زمین پر یہاں کے باشندے آباد ہیں یعنی گھر سے لے کر پہاڈ کی چوٹی تک کا مالیہ اس مد میں میر کو ایک بکری سالانہ دیا جاتا تھا ۔ 4- جُو- (بروشسکی لفظ ہے سلام کرنا) میر کے سلام کے لئے جانا اس مد میں بکرا یا بیھڑو لے کر جانا ہوتا تھا اس جُو کا مطلب یہ تھا کی میر سے کوئی قطعہ زمین یا کوئی اور چیز مانگنا۔ 5- چراغ تیل (روشنی کا تیل) میر کی روشنی کے لئے ایک سیر خالص خوبانی کا تیل دینا ہوتا تھا۔ 6- یش یُرک(وخی لفظ ہے گھوڈے کے لیئے جَو کا اناج) میر کے گھوڈے کے لئے ایک غُربال جَو کا اناج دینا ہوتا تھا۔ 7- دُوغ دور( فارسی لفظ ہے گھی والی) رعایا کے کسی بھی خاتون کو حکوم دیا جاتا تھا کی وہ میر کے چراہ گاہ جا کر میر کے لئے گھی اکھٹی کرلے اس خاتون کو غیر مردوں کے ساتھ تین مہنے تک میر کے چراہ گاۃ میں بسر کرنی پڑھتی تھی۔ 8- بوروَر( بار بردار) رعایائے ہنزہ کا فرض اولین تھا کی وہ میر کا انگریز سرکار کا اور بعد میں پاکستانی سرکار کا سامان ایک جگہ سے دوسری جگہ لے جانا ہوتا تھا نا لے جانے کی صورت میں قید و بند کی سزا بھگتنا پڑتی تھی۔ 9- آشر(بیگار) میر کی جہاں جہاں زمینیں تھِی یا کہیں غیر آباد زمیں کو آباد کرنا ہو اس کے لئے کوہل (چینل) نکالنا ہو تو پوری آبادی کو بیگار کے لئے جانا پڑتا تھا ناجانے کی صورت میں وہی سزا کا مستحق ٹہرتا۔ 10- شپُونیگھ( وخی لفظ ہے چروائی) میر کے مال موشی کو میر کے مخصوص چراہ گاہوں میں تین مہینے تک چرانا۔ 11- اَسی(برشسکی لفظ ہے کھانہ) میر کے آمد پر پورے گأوں والوں کی زمہ داری بلکہ فرض تھا کی وہ خاص قسم کا کھانہ بنا کر میراور میر کے ساتھ آئے ہوئے 50/60 لوگوں کی خدمت میں پیش کرنا ہوتا تھا ۔ یہ ہے وہ تفصیل جو ہنزہ کے عوام نے 980 سالوں میں میر کو اپنے اپنے مخصوص علاقے جو میر آف ہنزہ نے انہیں مخصوص کیا تھا ادا کرتے آئے ہیں۔ یہ سب باتیں ہیں جس کے بنیاد پے اہل ہنزہ ہنزہ میں کوئی خالصہ سرکار نہیں مانتے ۔ #landreform #landofhunza #GilgitBaltistan #landreformact #governmentofgilgitbaltistan,c63cc99041cc2a19a79ee01784a43c300bd8bc26,6,2y,1/24/2026 15:21,
Unknown,pt_post024,3,0,"Looks like the legislator and the draftsman of this act does not have an idea about the principles of drafting definition clause of statute ""that contents of definition clause of every statute shall be written in alphabetical order"" Looks like a primary pass anghuta chaap has drafted this .",e2dec91149d95a26d35e0f9e7cdd60418af97e0c,4,2y,1/24/2026 15:21,
Unknown,pt_post024,3,1,May be it comes from any Havaldar of FCN.,33c2f596a65c0a8db34fcbb7a854c0fad2fe1f8a,0,2y,1/24/2026 15:21,e2dec91149d95a26d35e0f9e7cdd60418af97e0c
Unknown,pt_post024,3,2,"If they had written this they would have made it sure to not make these silly mistakes, ye hamara apna koi ""Asaii tomo"" hoga",e2dec91149d95a26d35e0f9e7cdd60418af97e0c,0,2y,1/24/2026 15:21,
Unknown,pt_post024,4,0,Great act must be implemented,0141577e08ed93efff6c162b8c0e6d03ed48f3fb,3,2y,1/24/2026 15:21,
Unknown,pt_post024,4,1,reject it .Awam dushman act 2023 Namazoor,e63b7d2d06411a7b043a3c41fcef56ea9e2da43f,0,2y,1/24/2026 15:21,0141577e08ed93efff6c162b8c0e6d03ed48f3fb
Unknown,pt_post024,4,2,Gilgit Baltistan khalid ki bap k jagir nahi k wo jo chahay wahi karay .,e63b7d2d06411a7b043a3c41fcef56ea9e2da43f,0,2y,1/24/2026 15:21,
Unknown,pt_post024,5,0,"Dear concerns Add Town planner as well, And understand/review the responsibilities of TP in land related work from of others regions of Pakistan as well from world. Thank You",d90e679bc3837af5e7b4c4f8d99983a01d53474c,0,2y,1/24/2026 15:21,
Unknown,pt_post024,5,1,Boss report karen isko,0896dced752c7be6a6990ff57f44731e3fde9e4f,0,2y,1/24/2026 15:21,d90e679bc3837af5e7b4c4f8d99983a01d53474c
Unknown,pt_post024,6,0,جی بی کے عوام کے لیے اس ایکٹ میں کچھ نہیں ہے، بس گھما پھرا کے لولی پاپ دینے کی کوشش کی ہے،,f90e0e9a6ac3a60ad5816b0a63c71c8a7c2ae242,0,2y,1/24/2026 15:21,
Unknown,pt_post024,7,0,یہ عوام کے ساتھ مذاق ہو رہا ہے لوگ نکالیں اپنے حق کےلئے ورنہ بہت دیر ہوجائے گی۔,33c2f596a65c0a8db34fcbb7a854c0fad2fe1f8a,0,2y,1/24/2026 15:21,
Unknown,pt_post024,8,0,اگر آپ کے پاس فیس بک اکاؤنٹ اور واٹس ایپ ہے تو آپ دن کا 1500 سو سے 2000 ہزار روپے کما سکتے ہیں serious log contact Karen https://wa.me/923043245384?text=Assalam%20o%20Alaikum%20Sir%20May%20I%20know%20about%20your%20business%20,68685c525e1996d6b586168c1f35784aacfdb8ff,0,2y,1/24/2026 15:21,
Unknown,pt_post024,9,0,Husnain Rajpoot,c184325f749496fedf8e249f698c303a2c603f93,0,2y,1/24/2026 15:21,
Unknown,pt_post024,10,0,Shina gah Urdu tha to lal bey ny jek sufya han,d97f1ac3f7d7a208a377ec17c716bf1205b8c2e1,0,2y,1/24/2026 15:21,
Unknown,pt_post024,11,0,Zee Shan Alam,2cb5fe109c660bab6c908b6e3d4874237257c627,0,2y,1/24/2026 15:21,
Unknown,pt_post024,11,1,juu,1285ca8caebd4e4fc0fe1cdce4dc9635412911fc,0,2y,1/24/2026 15:21,2cb5fe109c660bab6c908b6e3d4874237257c627
Unknown,pt_post024,12,0,"This bill needs to be widely deliberate among all public forum. Media in particularly needs to discuss it's main features and implications, law makers needs to take it's constituency people in confidence. Doing it in hast and through strict command and control system of government looks an attempt to avoid wider public debate and understanding of the act. Only 15 days allowed for submission of grievances against the final decision of DC/AC offices which will be basically displayed at key government building, to which public hardly will visit in those 15 days.",b40a7de3c86e3c4b06b5cf077a6177b6f77cc3b9,0,2y,1/24/2026 15:21,
Unknown,pt_post024,13,0,"Customary Laws of each region including former princely states, must be key part of this document. Law makers must remember that GB is otherwise not an integral part of mainland Pakistan and it's rightly or mischievously declared as Disputed Territory. Hence a government which has not accepted the lucrative accession of this indigenously liberated region since 75 years, has no reason to make such policies without giving constitutional and human rights.",e785863188300826beef6e451d59881a826e9ccd,0,2y,1/24/2026 15:21,
Unknown,pt_post024,14,0,گما پھرا کے وہی پرانی تعریفات ہی نظر آرہی ھیں۔,e04759505203b07bd208beba7d4be29d2a42892b,0,2y,1/24/2026 15:21,
Unknown,pt_post024,15,0,,fa4498946dc03e3228f579c08185cc33ef415218,0,2y,1/24/2026 15:21,c184325f749496fedf8e249f698c303a2c603f93
Unknown,pt_post024,16,0,Adv Tehsin Raza,547053f799ab2452b526914c9b9c6849d1ce6be6,0,2y,1/24/2026 15:21,
Unknown,pt_post024,17,0,سرکاری ملازمین کو کس نے قانون سازی کا حق دیا,ccef8cd0b14fa94e68a2664c5c0d7bc93017d4a3,0,2y,1/24/2026 15:21,
Unknown,pt_post024,18,0,Bullshit. Who among the elected representatives had signed this ? Was this discussed in GB assembly or was it just passed and ratified by the stupid bureaucrats of GB government?,7a9cb86e36ad7e32f5ef0cabd7063bb9f26dc429,0,2y,1/24/2026 15:21,
Unknown,pt_post024,19,0,Ab ye bhi sar pe aya Umair Rahmat Abdul Basit,df14674eee387473ad12585611b79384b657de61,0,2y,1/24/2026 15:21,
Unknown,pt_post024,20,0,Totally rubish and unacceptable…! Is Act ko pass karne se tau acha hy k Saray Gilgit Baltistan k basiyon ko GB se nikaal bahir phenkay aor phir Government sari zameen qabzay ma ly…!,9a0759c3b559cae4550a832ddd6cd96f1fd0a5ae,0,2y,1/24/2026 15:21,
Unknown,pt_post024,21,0,ye GB k logu k sth mizaq hai or kch nai,f6a06ceff43af3dda6a519e00985633fd919c47e,0,2y,1/24/2026 15:21,
Unknown,pt_post024,22,0,Muhammad Murtaza Hucein,c0332640ffb37a3c105d4c3bfb19a036ad8a23c6,0,2y,1/24/2026 15:21,
Unknown,pt_post024,22,1,Wohe daikh rha tha sir abi. Thanks for the tag,bb66520c57fbc4ccfdd7f6b2bfe0baa5dbdac79b,0,2y,1/24/2026 15:21,c0332640ffb37a3c105d4c3bfb19a036ad8a23c6
Unknown,pt_post024,22,2,Muhammad Murtaza Hucein welcome,c0332640ffb37a3c105d4c3bfb19a036ad8a23c6,0,2y,1/24/2026 15:21,
Unknown,pt_post024,23,0,Ye kia bawaseer kia hwa,b76872b0f8bafaee98ec29daef7dc0b63801426a,0,2y,1/24/2026 15:21,
Unknown,pt_post026,1,0,Government want to develop conditions like Balochistan in Gilgit Baltistan. At the end Government will suffer in mountains like a monkey in rain.,4a1a2958ef8ec74a68e580cc0451930b0ba2ee91,0,33w,1/24/2026 15:22,
Unknown,pt_post026,2,0,Free Ehsan Advocate don't make GB another baolochistan.,8ea6fa157de35df70d51066d1791243320d94489,0,34w,1/24/2026 15:22,
Unknown,pt_post026,3,0,یہ وہ لوگ ہیں جو عوام کی خاطر جیل گئے، نہ کبھی کسی کے سامنے سر جھکایا، نہ ہی ضمیر کا سودا کیا۔ خالد خورشید کے ہٹنے کے بعد دلالوں کی طرح عزت کا سودا نہیں کیا، نہ وزیر بننے کے لالچ میں اپنی وفاداری اور غیرت کو نیلام کیا۔ انہوں نے سیاست کو تجارت نہیں بنایا بلکہ عوام کے لیے اپنی آزادی تک قربان کر دی۔,db241fdd79c257c7856ef5e76fee283a5fb9e4b4,0,34w,1/24/2026 15:22,
Unknown,pt_post026,3,1,sahi chaga bila na sir agreed,d70eefa1bd43eebc87a9da2ff75efe340382a978,0,34w,1/24/2026 15:22,db241fdd79c257c7856ef5e76fee283a5fb9e4b4
Unknown,pt_post026,4,0,The assets of Gilgit-Baltistan must be released without delay. Advocate Ehsan is not only the backbone of Hunza but also a founding figure among the region’s political leaders. He has consistently raised his voice for the people of Gilgit-Baltistan and stood up for the rights of middle-class families. It’s time for all of us to speak out in support of those who have always defended us against injustice in Gilgit-Baltistan #JusticeForGB #ReleaseGBAssets #VoiceOfGilgitBaltistan #StandWithAdvocateEhsan #MiddleClassMatters #HunzaStrong #PoliticalJustice #SupportGBLeaders #UnitedForGB #GilgitBaltistanRights,cdb3816678c3da5567a377ddd25df8402dd964e4,0,34w,1/24/2026 15:22,
Unknown,pt_post026,5,0,Ye din b guzar jaing gay,b6832a67583c80cd7f0dd69c11a59963c65b2b98,0,34w,1/24/2026 15:22,
Unknown,pt_post026,6,0,#ReleaseEhsanAdv,fc2ce3791b4a27ed41f4a913d12318cb4d1bb6be,0,34w,1/24/2026 15:22,
Unknown,pt_post026,7,0,Tareak ma likha jaya ga ke ek bura adami jail ma tha or awam polo dakny ma masaruf the,ab00415421036721b0d107005cdd45c08eb3cc43,0,34w,1/24/2026 15:22,
Unknown,pt_post026,8,0,Hum sharminda!! Ek bura adami jo awam ke khater etni takalif kharaha hai or hum choup hai bs facebook ky mujahiden bany hai koi baher anny ko tayar nahe,ab00415421036721b0d107005cdd45c08eb3cc43,0,34w,1/24/2026 15:22,
Unknown,pt_post026,9,0,Undesirable act of the government...... all political prisoners including Ehsan advocate need to be released and if there is no substance in their voice let people reject them.,8099c99cfdb6ef0e933c78df575165521860b698,0,34w,1/24/2026 15:22,
Unknown,pt_post026,10,0,Always remember that Ehsan Ali is the only leader the system made sure to put in jail before passing the unlawful law to pave the way for capturing GB's resources through a selected body of bootlickers.,870b376ce3b0c5be6c28beff6622458fa65bce7f,0,34w,1/24/2026 15:22,
Unknown,pt_post026,11,0,Social media se kse ko Kuch farq nae parna. Awam ko ab Bahr neklna hoga.,18d0469db7649bece55fef106334593ac8726e7e,0,34w,1/24/2026 15:22,
Unknown,pt_post026,12,0,#ReleaseEhsanAdv,e248fbb17c2ba6c230a9b9ddfc501b235e55c0c7,0,34w,1/24/2026 15:22,
Unknown,pt_post026,13,0,#ReleaseEhsanAdv,1308c0e2a4bb30f2ec7b31e5367fb9605f995caa,0,34w,1/24/2026 15:22,
Unknown,pt_post026,14,0,Release Ahsan adv and his companions,01c6faa743198ef309cacf58b3569dd227334234,0,34w,1/24/2026 15:22,
Unknown,pt_post026,15,0,Bill pass honay k samaraaat hain .....,034d501ef98918a44a2e3832fe3d10ad65c13af1,0,34w,1/24/2026 15:22,
Unknown,pt_post026,16,0,Awam Bakar Hai is Liya government ya sub kar raha Hai.. Awam ma dam nae Hai ab,6cec87827e150c5bcf0b0c050d88d56f759a3804,0,34w,1/24/2026 15:22,
Unknown,pt_post026,17,0,The bandit government must release the justified and renown activist.,aac77426c5f08078499c8145373457ceb783ee7e,0,34w,1/24/2026 15:22,
Unknown,pt_post026,18,0,"A worn-out, old man has shaken the pillars of the rotten system to the extent that they deem no other way than sending him behind bars. This is how they silence voices. This heinous act has earned Ehsaan Adv. more pride and respect in the whole world. Allah's curse be upon oppressors and occupiers. Amen !",56df4aca2450cfafc9e824caa6b6f50be27da055,0,34w,1/24/2026 15:22,
Unknown,pt_post026,19,0,احسان علی ایڈووکیٹ کی گرفتاری ایک فرد کو نہیں، پورے خطے کی اجتماعی آواز کو خاموش کرنے کی کوشش ہے۔ جب وہ قومی جرگے کے ذریعے عوامی حقوق کے تحفظ کی بات کر رہے تھے، تو پیچھے سے چپکے سے “گلگت بلتستان لینڈ ریفارمز ایکٹ 2025” پاس کر دیا گیا ایک مکمل قانونی سازش۔ اس بل کے تحت: • “گورنمنٹ لینڈ” کی مبہم تعریف کے ذریعے ہزاروں کنال آبا‌ئی و اشتراکی زمین کو ریاستی ملکیت قرار دینے کا راستہ کھولا گیا۔ • وہ علاقے جہاں زمینوں کا رسمی ریکارڈ موجود نہیں، سب سے زیادہ متاثر ہوں گے — یعنی بلتستان، نگر، داریل، تنگیر جیسے خطے۔ • ڈی سی/کلکٹر کو مکمل اختیارات دے کر بیوروکریسی کو زمین کا مالک بنا دیا گیا، جبکہ منتخب نمائندوں کا کردار علامتی رہ گیا۔ • عدالتی نگرانی ختم، افسران کو استثنیٰ حاصل، اور عوام کو بغیر کسی قانونی کارروائی کے بےدخل کرنے کے اختیارات دیے گئے۔ یہ بل ایک منصوبہ بند ایلیٹ کیپچر، زمینوں پر منظم قبضے، اور مقامی شناخت کو مٹانے کا آلہ ہے۔ ایسان علی کی غیر موجودگی میں یہ بل پاس ہونا بتاتا ہے کہ جب عوامی آواز قید میں ہو، تو قانون صرف طاقتوروں کا ہتھیار بن جاتا ہے۔ خاموشی اب جرم ہے یہ سرزمین ہمارے بزرگوں کی امانت ہے، اسے کاغذوں میں نیلام ہونے نہیں دیں گے۔,1321b44562156909fc92420e0911fbea64dabb08,0,34w,1/24/2026 15:22,
Unknown,pt_post026,20,0,#releaseEshanadv,4e8b834ff1e8d1e5eb5499bad1869e1f5f73e0a5,0,34w,1/24/2026 15:22,
Unknown,pt_post026,21,0,#ReleaseEhsanAdv,76fded35971956954a3380508d967127a5f018cd,0,34w,1/24/2026 15:22,
Unknown,pt_post026,22,0,#ReleaseEhsanAdv,1ff8a7da062c131b3b5ca908b75b043ad57b69ae,2,34w,1/24/2026 15:22,
Unknown,pt_post026,23,0,#ReleaseEhsanAdv,57f70fc775b2d9fc77cfb18a02f6b20a35821b1d,0,34w,1/24/2026 15:22,
Unknown,pt_post026,24,0,#ReleaseEhsanAdv,8f4a0cca74c30a01df6bbc8dc0a087693cfc8564,0,34w,1/24/2026 15:22,
Unknown,pt_post026,25,0,Kalah qanoon,cdbd58637f12dc6be7bc0eaf93840dc500287452,0,34w,1/24/2026 15:22,
Unknown,pt_post026,26,0,#releaseehsanadv,c85ecd8535a03f9f47b43bf5d8a2a7ce001ba863,0,34w,1/24/2026 15:22,
Unknown,pt_post026,27,0,The people must unite and raise their voice unanimously.,be0b44d489538e0167a04c057aee4ab09e8f0fbd,0,34w,1/24/2026 15:22,
Unknown,pt_post026,28,0,Human rights organizations and UNO should have to give protection of rights for innocent people of GB who living in a disputed territory under UN resolutions. We demand immediate release of all awami workers partie leaders who are behind the bars without any reason just to silence their voice for truth.,c9315772dd46f4def320764fafd7af631c278bd4,0,34w,1/24/2026 15:22,
Unknown,pt_post026,29,0,"""Our government in Gilgit-Baltistan has compromised the region's values and integrity by prioritizing personal interests over the well-being of its people. Their actions demonstrate a lack of character, and it's evident they're more focused on personal gain than serving the community. Their policies and decisions seem to benefit a select few, while neglecting the needs and welfare of the majority, including issues like infrastructure development, education, and healthcare.""",24ad1b964c9f147878f44e9540e60775ade99654,3,34w,1/24/2026 15:22,
Unknown,pt_post026,30,0,Tumhara waqt aya hai hamara dawor ayaga ehsan ali ab ik nai tum kitny ehsan ali ko jail ma dalogy,916603628796a74bbb290eda4eb4f549b3202128,0,34w,1/24/2026 15:22,
Unknown,pt_post026,31,0,#ReleaseEhsanAdv,5ed79b878aef21e589ba59eb61d4f680893e3ff5,0,34w,1/24/2026 15:22,
Unknown,pt_post026,32,0,Strongly condem this illegal act...,85aa7df86e16e0cd7a8da041c749f1980e196cd1,0,34w,1/24/2026 15:22,
Unknown,pt_post026,33,0,یہاں سب سہولت کار ایک سے بڑھ کر ایک ۔ انشاللہ وہ دن دور نہیں ہوگا جب یہ سرکاری دلال عوام کے سامنے کشکول لیکے بیک مانگے نے میں,124b910408401b2132e51c679c906ab01779c15c,0,34w,1/24/2026 15:22,
Unknown,pt_post026,34,0,#ReleaseEhsanAdv,c2e111de7158d0d994819ed5bdd28ed724027435,0,34w,1/24/2026 15:22,
Unknown,pt_post026,35,0,Strongly condem the arrest of Ehasn Advocate and other young political activists it is really coward action by the Govt of GB to silence the voice for the truth.,22895e0d072598fcad3b0709657a8106c6e74010,4,34w,1/24/2026 15:22,
Unknown,pt_post026,36,0,Gilgit ko b Lahore patwaristan bana deya hai,e81c4bb87e6dd4d481bcd809846bc57aac28f978,0,34w,1/24/2026 15:22,
Unknown,pt_post026,37,0,"Immediately release Ehsan Advocate and his fellow political prisoners.We demand urgent access to adequate medical care. The silence of those in power will not erase the voice of truth, not the struggle against oppression. #releaseehsanadvocate #PoliticalPrisoners",201434fb20d4b47e23454c3a71ab24e9f0a7da72,4,34w,1/24/2026 15:22,
Unknown,pt_post026,38,0,"If the public still hasn't reacted, then it would be treason against these prisoners. #ReleaseEhsanAdvocate",91b7b75895271af47a6ba71e024ffdad1b5b6d38,0,34w,1/24/2026 15:22,
Unknown,pt_post026,39,0,پاکستانی روپیہ میں تنخواہ لینے والا کوئ لیڈر نہیں بلکہ دونوں کو دوکھا دینے والا بیچ کا أدمی ہوتا ہے ۔۔ چیرمین ماؤزے تنگ کے جانٹے کے بال کے برابر بھی گلگت بلتستان میں حقیقی کامریڈ نہیں ہیں یہ سب بلیک میلر ہیں,3977ba4536def8c43486aa4d5e76cc1052cecb5a,0,34w,1/24/2026 15:22,
Unknown,pt_post026,40,0,Strongly condemn this arrest,c01c331033cfa2ba97a9f2333f9d3d9ed3240ce3,3,34w,1/24/2026 15:22,
Unknown,pt_post026,41,0,Geo Ehsan Ali hazroon sal geo,605b2a1924fa1532762dfc8f0f63133be1dad3bc,0,34w,1/24/2026 15:22,
Unknown,pt_post026,42,0,Fuckistan is a banana republic where you can expect anything.,963ac60a9df8b3b3be24fea16951dc33d422841c,0,34w,1/24/2026 15:22,
Unknown,pt_post026,43,0,#RealeseEhsanAdv,b269d2187f0f833958501f99d4f7acb55bba8f95,2,34w,1/24/2026 15:22,
Unknown,pt_post026,44,0,#ReleaseEhsanAdv,7c443ac28c386fc506843c2e66237ab53f65f53e,0,34w,1/24/2026 15:22,
Unknown,pt_post026,45,0,"Where is freedom of voice, we are still living slavery",b567b8f700dcb69582fcdceed44fd9568c6052e2,0,34w,1/24/2026 15:22,
Unknown,pt_post026,46,0,Release ehsan Ali advocate and other activist,8071968261f8cd1a98dc45c9f750714955b6c4de,2,34w,1/24/2026 15:22,
Unknown,pt_post026,47,0,#ReleaseEhsanAdv,315a5f64b0a35177a92a084fd4b1730806cefd3a,2,34w,1/24/2026 15:22,
Unknown,pt_post026,48,0,فرسودہ نظام۔۔۔,fde737cca0258320f746457547787ca3b8b22210,0,34w,1/24/2026 15:22,
Unknown,pt_post026,49,0,Condemnable act.He is struggling for Public.,abc042035b94d2fce5095a8413f94ba1c2bc79d2,0,34w,1/24/2026 15:22,
Unknown,pt_post026,50,0,ظلم کے ضابطے ہم نہیں مانتے، احسان ایڈوکیٹ کو فوری رہا کیا جائے، free Ehsan advocate,5720cc8ee5e34ca11131d87a5d1ae1ed89dc266f,3,34w,1/24/2026 15:22,
