page_name,post_id,comment_no,reply_no,comment_text,username_anonymised,post_date,collection_date,replied_to_username
Pamir Times,pt_post003,72,10,sahi keh rahay hou magar awam ko hamaisha lollypop he milta ha,f3dedd519c3798b780989cbf4ee2ef7d4754ba21,35w,1/24/2026 15:09,6ea679fd7e2554fbecfbefffc1ab22ef055fc0f4
Pamir Times,pt_post003,73,0,awam k rai k bagair bill pass hona afsoos ka maqam hai,efd8303210202215540ec5173def285a50321970,35w,1/24/2026 15:09,
Pamir Times,pt_post003,74,0,gb peoples are sleeping,50dd0a682cebc8b77c56748fd571288f5cb781e8,35w,1/24/2026 15:09,
Pamir Times,pt_post003,75,0,they make all people busy with polo koi hosh ma nahi hai sabko polo ki padi hai,57d4f8518fcdcae0e852e8a1c224f6c5c46fa6c6,35w,1/24/2026 15:09,
Pamir Times,pt_post003,76,0,awam apny huuqooq k leya niklay tou kuch mila hoskta hai dr shah jee,fbe9f54c761fffede41da3a625264d5fc75783ad,35w,1/24/2026 15:09,
Pamir Times,pt_post003,77,0,lakh lanet bejty hen jis jis ny vite kita hy,4a1a2958ef8ec74a68e580cc0451930b0ba2ee91,35w,1/24/2026 15:09,
Pamir Times,pt_post003,78,0,jab bemar or unpard cm hoga to kuch b ho sackta ha,5c1d8985f3aa09b06935f0f9d6fa225b1b046fb4,35w,1/24/2026 15:09,
Pamir Times,pt_post003,79,0,awam ko atimad may liya hai ya aisay hi is bill ko pass kiya agr koi b hamaray pahadun ya jangalun pay hath dalnay ke koshish karay ga usay acha khasa resistance milay ga,9dc665bc4a866bafdb4d5a7b45c317a517acfe80,35w,1/24/2026 15:09,
Pamir Times,pt_post003,79,1,guimo paty ses atan bary kako,a9f307e599b028cdce86420be2d1b11b9c27dd5a,34w,1/24/2026 15:09,9dc665bc4a866bafdb4d5a7b45c317a517acfe80
Pamir Times,pt_post003,80,0,this is not a bill but an instrument to deprive the people of gb of their land and mineral resources severe repercussions will be faced if the puppet government tries to coerce the masses,b261a80fe841463e9c507c5621d2a76728df5a6f,35w,1/24/2026 15:09,
Pamir Times,pt_post003,81,0,assembly aur election tu gernal jeet katy hainab yahan awam ka imtihan ha,d2e39a02077e87d043fa834cd1a1e0fa26ade113,35w,1/24/2026 15:09,
Pamir Times,pt_post003,82,0,ہم اپنے سرزمین کی حفاظت جانِ اور مال کی قربانی دئے کرینگے,5d5be3acc88eb5045f7d39184263636212055baa,35w,1/24/2026 15:09,
Pamir Times,pt_post003,83,0,اصل وڑنا اسے کہتے ہیں rip diamer riep gb چند لوگ اپنے مفادات کے لیے اُس حد تک گرگئے کہ پوری قوم کا سودا کر دیا,c723b5efcca604034699a8e1cd31a62fe490653a,35w,1/24/2026 15:09,
Pamir Times,pt_post003,84,0,ye knsa qanoon hua gb ki zameen govt ki hogi agr lawarish hue to pagal ho kya,3deaff534813317ecfd7a174f5c253b284c32faa,35w,1/24/2026 15:09,
Pamir Times,pt_post003,84,1,bhai hunza jaa kay zameen sambal apni warna qabza hoga ya pakistan hy ya kch bhi hosakta hy,3e182d0f2ddede2b495fddaaf89fdfed02b7f9d7,35w,1/24/2026 15:09,3deaff534813317ecfd7a174f5c253b284c32faa
Pamir Times,pt_post003,84,2,kia kr skty hai bhai riyasat se koe kabi jeet saka hai unko to marne ke bd kia hoga ganta b farq nae parta bs unne ye lgta hai jo hai issi duniya ma hai,3deaff534813317ecfd7a174f5c253b284c32faa,35w,1/24/2026 15:09,3e182d0f2ddede2b495fddaaf89fdfed02b7f9d7
Pamir Times,pt_post003,85,0,jago gilgityaaa sub to polo dakha na busy ha,0df5ee4a7ad074b1141299c44bfca4d40ba37fd9,35w,1/24/2026 15:09,
Pamir Times,pt_post003,86,0,what does this bill say exactly,a83c1bec73c753ad3053be3502b971a1789dc5d5,35w,1/24/2026 15:09,
Pamir Times,pt_post003,86,1,this bill stats that those lands which are not used by the people of gb will be the property of pakistani government like das tar even mountains,9dc665bc4a866bafdb4d5a7b45c317a517acfe80,35w,1/24/2026 15:09,a83c1bec73c753ad3053be3502b971a1789dc5d5
Pamir Times,pt_post003,86,2,how come majority approved this bill were they out of their senses,a83c1bec73c753ad3053be3502b971a1789dc5d5,35w,1/24/2026 15:09,9dc665bc4a866bafdb4d5a7b45c317a517acfe80
Pamir Times,pt_post003,86,3,most of them are federal pimps and puppets,3c0f797053879600bda3bf668dcdbd52e83de0ed,35w,1/24/2026 15:09,a83c1bec73c753ad3053be3502b971a1789dc5d5
Pamir Times,pt_post003,87,0,few puppets in dummy assemble have passed the bill people of gilgit baltistan reject this order fight for freedom,3c0f797053879600bda3bf668dcdbd52e83de0ed,35w,1/24/2026 15:09,
Pamir Times,pt_post003,88,0,who were the majority voters,a83c1bec73c753ad3053be3502b971a1789dc5d5,35w,1/24/2026 15:09,
Pamir Times,pt_post003,88,1,kahan fcna,76fded35971956954a3380508d967127a5f018cd,35w,1/24/2026 15:09,a83c1bec73c753ad3053be3502b971a1789dc5d5gobar
Pamir Times,pt_post003,89,0,mediatenorco,0fd62d4053fd75dd113e5f0baa8806ef18e21e4c,35w,1/24/2026 15:09,
Pamir Times,pt_post003,91,0,pakistan occupied assembly gbians didnt accept your bill so bring it to public then public will see this assembly is pakistani puppets which you install every years,6cc5dc0967cd5e625b3c50d76ececc18f6d48fad,35w,1/24/2026 15:09,
Pamir Times,pt_post003,92,0,curse on the so called gilgit government we condemn the shameful attitude by the boot licker cm and his hooligans standwithnawazkhannaji,33d6128445eaa71d9e12ba10943a570803c1f08e,35w,1/24/2026 15:09,
Pamir Times,pt_post003,93,0,stone mafia,8408cc1f938916e17568942f507c64bd1d7d05ec,35w,1/24/2026 15:09,
Pamir Times,pt_post003,94,0,عوام کو چاہئے کہ جس جس نے اس بل کی حمایت کی ہے ان سب کو ننگا کر کے مارنا چاہئے جس طرح بنگالیوں نے کیا تھا,0a38cff7a1c1c11fbef2f0993208a9bf918ee4a8,35w,1/24/2026 15:09,
Pamir Times,pt_post003,95,0,absolutely not and we will fight,42a9829e9d2ba902931943b8bcad19eca4d8289b,35w,1/24/2026 15:09,
Pamir Times,pt_post003,96,0,hahahaha gb people sleeping hahahaha acha hai na yahan sub chor hain kisi pe baroosa nahe karna chaheyeh sub chor hai sub sub apnay apnay lea kam krty hain fuck all kala b samp hai safad b samp hai,e0b9f84a16998643ef6042092d55cba675f4cd90,35w,1/24/2026 15:09,
Pamir Times,pt_post003,97,0,absolutely not lanaat,f702fdd05e22b51994bee0614f7ed8632d0fa58c,35w,1/24/2026 15:09,
Pamir Times,pt_post003,97,1,yem b delete e cuxn,a2926096560aae711f3fde978b1029b45f48b8b4,35w,1/24/2026 15:09,f702fdd05e22b51994bee0614f7ed8632d0fa58c
Pamir Times,pt_post003,97,2,zaq imran khan gezda absolutely not,9c19bc286e75c7241e2e3bdcb3533855c890c2f7,35w,1/24/2026 15:09,f702fdd05e22b51994bee0614f7ed8632d0fa58c
Pamir Times,pt_post003,98,0,punjabistan jeet gaya hamesha ki tarah gb ke chand dalal tumri naslun pe lanat,8f4a0cca74c30a01df6bbc8dc0a087693cfc8564,35w,1/24/2026 15:09,
Pamir Times,pt_post003,98,1,gulami ki adat hui ha gb walo ko,b925bcceb47ae62e979868e055fa37e25c35897c,35w,1/24/2026 15:09,8f4a0cca74c30a01df6bbc8dc0a087693cfc8564
Pamir Times,pt_post003,98,2,bas yar ab wese be kuch nahi hosakta ab sab gulam ha,8f4a0cca74c30a01df6bbc8dc0a087693cfc8564,35w,1/24/2026 15:09,b925bcceb47ae62e979868e055fa37e25c35897c
Pamir Times,pt_post003,98,3,abi to kaha shuro hui ha aga dakho kia hota ha,b925bcceb47ae62e979868e055fa37e25c35897c,35w,1/24/2026 15:09,8f4a0cca74c30a01df6bbc8dc0a087693cfc8564
Pamir Times,pt_post003,98,4,hahah,8f4a0cca74c30a01df6bbc8dc0a087693cfc8564,35w,1/24/2026 15:09,b925bcceb47ae62e979868e055fa37e25c35897c
Pamir Times,pt_post003,99,0,عوام کے لئے ڈوب مرنے کا مقام ھے,81c4c42f0c8eb3c3042438a9d66ff4b6274d1908,35w,1/24/2026 15:09,
Pamir Times,pt_post003,100,0,shame gb govt members,52c28c4e3ddde579e8bd91c59eced09e0614d39c,35w,1/24/2026 15:09,
Pamir Times,pt_post003,101,0,fk assembly,4d96e045030bdb3db3c65dcd58e29599d70c9b5e,35w,1/24/2026 15:09,
Pamir Times,pt_post003,102,0,gilgitbaltistan land reforms bill,8be02fb173f48313a33516e04dc5b6fffe769935,35w,1/24/2026 15:09,
Pamir Times,pt_post003,103,0,strongly condemn,dcabd85f2cc96ad1608dd9dfcad723c0995db0c9,35w,1/24/2026 15:09,
Pamir Times,pt_post003,104,0,dummy and nakara membran thay not major people,1fa6d301a166780454dc6474f5a34e5465b10dc4,35w,1/24/2026 15:09,
Pamir Times,pt_post003,105,0,thai maliyojar laa bc dalaal log,6e173871696a0e29057458d2f5a1b7c5fb263966,35w,1/24/2026 15:09,
Pamir Times,pt_post003,105,1,shina beshal muxum echr duna,d24137ce664c37ef8f4c8dc5ddc3363fb8f3bf63,35w,1/24/2026 15:09,6e173871696a0e29057458d2f5a1b7c5fb263966
Pamir Times,pt_post003,105,2,mu nasirabad r dayaba bey sir mazaq ape,6e173871696a0e29057458d2f5a1b7c5fb263966,35w,1/24/2026 15:09,d24137ce664c37ef8f4c8dc5ddc3363fb8f3bf63
Pamir Times,pt_post006,2,0,public debate was a must in this regard,8099c99cfdb6ef0e933c78df575165521860b698,35w,1/24/2026 15:10,
Pamir Times,pt_post006,3,0,this land mountains river glacier all belong to the people of gilgit baltistan if anyone dares to intervene it must result in bloodshed,1444118940c0c863cf6274252675bdcbb47b3bcd,35w,1/24/2026 15:10,
Pamir Times,pt_post006,3,1,no bro ya ab boot walyon ka hai,68e9bdb64662c0b317b4d2df09bd3ce3b27f36d9,35w,1/24/2026 15:10,1444118940c0c863cf6274252675bdcbb47b3bcd
Pamir Times,pt_post008,1,0,those who support it are literally retarded,111bc5e49a39035bc9b7d6817c29588fcbf4d5df,35w,1/24/2026 15:11,
Pamir Times,pt_post008,2,0,ic baray koyi comment karna ghayibana nimaz e jinaza padhnay jeysa hea,1f66f2d403e697234912f76f12214498c3adbab5,35w,1/24/2026 15:11,
Pamir Times,pt_post008,3,0,people dont know what is it we did not see any reform yet,bc377ce0c656313e8289ff8a0eb9ac54d19ac7d8,35w,1/24/2026 15:11,
Pamir Times,pt_post008,4,0,صحافی حضرات بھی امجد حسین ایڈووکیٹ کی طرح عوام کے ساتھ مذاق کر رہے ہیں صحافیوں اور امجد حسین ایڈووکیٹ کو چاہئے کہ لینڈ ریفارمز بل ہمارے سامنے پیش کریں پھر سوال کریں گلگت بلتستان کے نوجوان اس متنازع بل کر پڑھنا چاہیں گے یہ سوال پوچھا جانا چاہئے کہ ان جنگی حالات میں اسمبلی میں بحث کیلئے پیش کئے بغیر عوام کے سامنے پیش کئے بغیر اسے اچانک اس طرح پیش کیوں کیا گیا وزیر اعلیٰ نے اسمبلی فلور پر کہا ہے اسٹیبلشمنٹ اور بیوروکریسی کی مدد سے بنایا گیا ہے یاد رہے انہوں نے اپنے پاکستانیوں کا کبھی اچھا نہیں کیا ہے تو ہمارے لئے کیا اچھا کریں گے بلکہ یہ تو زمینیں قبضے کرنے میں مشہور ہیں اب عوام ہمت کرے اور ان سب کو روکے,e8e51d45d796338675bfefa658a4ca82df2b3375,35w,1/24/2026 15:11,
Pamir Times,pt_post008,5,0,یہ کیا چوتیاپہ ہے جس اسمبلی اور اندر رہنے والے کی کوئی حیثیت نہیں ہو جوکہ آڈر پر چل رہی ہو جوکہ وفاق کی ماتحت ہوگی اور سارے اختیارات وفاق کے پاس ہو ان سب دلوں کی کیا اوقات کی کوئی انکی بات مانی جائے,005752628aab670dd1b0506c463b378c7356d2ad,35w,1/24/2026 15:11,
Pamir Times,pt_post008,6,0,اس بل کے بارے میں انفارمیشن کی ضرورت ہی نہیں میرے حساب سے جو اسمبلی خود آرڈر کے تحت چلتی ہے وہ اسمبلی کیا عوام کے مفاد میں کوئی بل بنا سکتی ہے,56d18c377d23e929d38ad41e6c85e52c825e069e,35w,1/24/2026 15:11,
Pamir Times,pt_post008,7,0,this is pro punjab bill so strongly condamed,bc4d26ff87f7fdf811379f9d71ab811a49d3b52b,35w,1/24/2026 15:11,
Pamir Times,pt_post008,7,1,محمد انور آپ نے ایک صفحہ پڑھا ہے اور یہاں پنجاب کہاں سے آگیا سستا انٹرنیٹ بھی عزاب بن گیا ہے,ce501749e0346d342c87ca96497bac940400e6eb,35w,1/24/2026 15:11,
Pamir Times,pt_post008,7,2,guch aki ross han,54c7e8d65cd01fcbd74d255ab8489803e82be4e2,35w,1/24/2026 15:11,ce501749e0346d342c87ca96497bac940400e6eb
Pamir Times,pt_post008,7,3,jali cheque lakay jutal sy wapis gyay thy tab ya aqal o fersat kaha soi hwe the enki,ce501749e0346d342c87ca96497bac940400e6eb,35w,1/24/2026 15:11,54c7e8d65cd01fcbd74d255ab8489803e82be4e2
Pamir Times,pt_post008,8,0,what are its contents,f34b95b81b322f6b2e925b027d344b1ce71c5ee7,35w,1/24/2026 15:11,
Pamir Times,pt_post008,9,0,اِس بل کو دیکھے بغیر مسترد کرنا چاہئے کیونکہ سہولت کاروں سے کوئی اچھی کی اُمید نہیں,20fc4a0e646c029c76864de99590627f78fa101d,35w,1/24/2026 15:11,
Pamir Times,pt_post008,10,0,basically we need to know full detail and than some one can decide,50261ba3608d0e9b6fdd4617180c15ebcf901e0c,35w,1/24/2026 15:11,
Pamir Times,pt_post009,1,0,gbian will not accept less than state subject rule application,adcc7e2a60eae47890b9597765dd2f0121c2e1c9,3y,1/24/2026 15:12,
Pamir Times,pt_post010,1,0,this writeup shows the author is politically aligned towards current ruling regime,102a39f0e3a14c3c282dfe23732f474b63571a49,33w,1/24/2026 15:13,
Pamir Times,pt_post010,2,0,kon pagal hae aaj kal articles open karay wo b chatgpt sy likha hua,a384385fa5e450f2b325921bb53a621e5568a9b6,33w,1/24/2026 15:13,
Pamir Times,pt_post010,3,0,thanks to the writer for explaining the act threadbare,b16613abbffeb11d7c37ee43b8f2edb0e0115dc0,33w,1/24/2026 15:13,
Pamir Times,pt_post010,4,0,if the sole purpose of the bill is to exploit the shortcomings should we celebrate it second is this bill addressing the grievances of people regarding common lands already allotted to institutions emdad hucein,51852627c823b2c9660dca67ee9e8f16efb19420,33w,1/24/2026 15:13,
Pamir Times,pt_post010,4,1,please refer to land revenue act and norture rules,0ce298ad3076af9b99868152e0b9d158a6608b14,33w,1/24/2026 15:13,51852627c823b2c9660dca67ee9e8f16efb19420
Pamir Times,pt_post010,5,0,great,e597b0f483b9b407f1c33798c8ecac30ad4541d5,33w,1/24/2026 15:13,
Pamir Times,pt_post010,6,0,well wriiten article,4c0b34eff3412eef927356131a0ddf308fe26a0d,33w,1/24/2026 15:13,
Pamir Times,pt_post010,7,0,mashallah,8780203fb85a6bd9990a2d68f74abff7cbdbaa9c,33w,1/24/2026 15:13,
Pamir Times,pt_post010,8,0,انکو خود پتا نہیں کہ لکھا کیا ہے,99abf95f28e79daf7f58ed13445797b78a0a53d8,33w,1/24/2026 15:13,
Pamir Times,pt_post010,9,0,ڈرائیونگ سیٹ پر تو وہیں اسٹیبلشمنٹ اور بیوروکریسی تھی جنہوں نے ڈالر کیلئے ہمسایہ ملک پاکستان کو برباد کیا ہے اور خود ریٹائرمنٹ کے بعد مغربی ممالک بھاگ جاتے ہیں باقی امجد حسین تو جہاز پی کر اڑ رہا ہوتا ہے لینڈ ریفارمز ایکٹ میں جنہوں نے حصہ ڈالا وہ بھی شام غریباں کیلئے مشہور ہیں عوام کے مفاد کا بل اچانک چوری چھپے لائیں گے نہیں بلکہ سینا تان کر پیش کریں گے چھپ کر لانے کا مقصد ان سب کے دلوں میں چور ہے شاید آپ نے جو پڑھا ہے وہ لوخلو والا پڑھا ہے چونکہ اس کی منظوم شدہ کاپی ابھی پبلک میں دستیاب نہیں ہے,e8e51d45d796338675bfefa658a4ca82df2b3375,33w,1/24/2026 15:13,
Pamir Times,pt_post010,10,0,informative article,d5be3934395155057d8822be947e52ee4e9c3955,33w,1/24/2026 15:13,
Pamir Times,pt_post010,11,0,people always resist for change but legislation is great thing to manage the system great peace of writing,50df6687cdb04208e8871cd4751fcee87dcb4ef8,33w,1/24/2026 15:13,
Pamir Times,pt_post010,12,0,great chachu,c464bea55a2c86e4a1b9ce26fa5c1ab5c03bc08b,33w,1/24/2026 15:13,
Pamir Times,pt_post010,13,0,bola ya,b3e0c9fa778113651973caa16115cc1c064ad95a,33w,1/24/2026 15:13,
Pamir Times,pt_post010,14,0,policies must be judged on the basis of their outcome effects not merely on their intentions,51eb868c01b9816ebf59bfec35b4f3083043fed6,33w,1/24/2026 15:13,
Pamir Times,pt_post011,1,0,great amjad hussain advocate voice of gb voice of deprived community voice of youth voice of literate people voice of wisdom voice of common man voice of youths voice of gb politics voice of equal rights voice of hope voice of law voice of courage voice of struggle voice of victory voice of passion jiya amjad hussain advocate,c9a93f15fce426fdef29407e314f609f22ae95a7,34w,1/24/2026 15:14,
Pamir Times,pt_post011,2,0,well done aisy bill hamari jooti k nichy,9f57d271baacb404750e95613ff8eea28aeab1da,34w,1/24/2026 15:14,
Pamir Times,pt_post011,3,0,بے شک عوام اس بل کو رجکٹ کرتی ہے اور جب بھی اس بل کے خلاف سڑکوں پر نکلنا ہوگا عوام بھر پور ساتھ دے گی,1556ecafee84a6382cc021074f3ee51b9694889b,34w,1/24/2026 15:14,
Pamir Times,pt_post011,4,0,masallah good aga sab,472423fcc5e86d0dc19b1465194eac27826ac435,34w,1/24/2026 15:14,
Pamir Times,pt_post011,5,0,بغض امجد لا علاج مرض ہے انجمن نے زندگی میں عوام کے فائدے کے لئے کوئی ڈھنگ کا فیصلہ کیا ہے ان کا کیا میرٹ ہے کیا جانتے ہیں یہ لوگ امجد کی قابلیت کے سامنے کیا حیثیت ہے ان کی شرم آنی چاہیے عوام کو فائدے سے روکتے ہوئے اب یہ دادا آدم کے دور کے انتقالات بھی ختم کرانا چاہتے ہیں تو یہ نا ممکن ہے سب سے پہلے خود پھنس جاہنگے,cf179b508b1ed680395844a6ce4ba4915776a8c1,34w,1/24/2026 15:14,
Pamir Times,pt_post011,5,1,امجد میرا فوٹ اس دلال کی کیا اوقات ہے کبھی مسجد کا سہارا لیتا ہے کبھی ایف سی این اے کاجو بندا میرٹ پہ سیلیکٹ نہ ہوا ہو وہ عوام کے مفادات کے لیے کیا کام کرے گا,c4c5f1e8305f1236cb7410b48b599b332af54f14,34w,1/24/2026 15:14,cf179b508b1ed680395844a6ce4ba4915776a8c1
Pamir Times,pt_post011,5,2,gao may kohistan aur chitral say akar abad hunay walay bashanday declear hota hai gb k andar aik gao say sara gao apnay maa ke warasat pay bahtay loug gao key committee usay us say gao k loug bashanda mananay ka tayar he nahi loug may khud insaf nahi lehaza meray khayal may yai bill awam k haq may hai,0141577e08ed93efff6c162b8c0e6d03ed48f3fb,34w,1/24/2026 15:14,
Pamir Times,pt_post011,5,3,اس بغض کے مارے مر ہی نہ جاؤ کہیں زیادہ غصہ نہ کرو صحت کے لئے نقصان دہ ہے باقی تم اپنی اوقات پہچان لو دو نشتوں سے ناقابل شکست رہا ہے امجد صاحب تمہاری کیا اوقات بکواس کرنے کی,cf179b508b1ed680395844a6ce4ba4915776a8c1,34w,1/24/2026 15:14,
Pamir Times,pt_post011,5,4,انجمن نے عوام کے فائدے کی بات کی ہو یا نہیں مگر امجد ایڈوکیٹ کو تو فائدہ دیا تھا نا ان کو مسجد سے اعلان کر کے ہی جتوایا گیا تھا,e41c7adfeb9f073f12ea9e38f6773610a8e818a9,34w,1/24/2026 15:14,cf179b508b1ed680395844a6ce4ba4915776a8c1
Pamir Times,pt_post011,6,0,لینڈ ریفارمز نیا متنازعہ بل کے تحت گلگت بلتستان کے پہاڑندی نالےچشمےاور دریا ناقابل تقسیم اراضی قرار اس کا مطلب پہاڑندی نالے چشمے اور دریا سب ہمارا نہیں رہا اس کے بعد مائینز اینڈ منرل بل بھی اسمبلی میں لایا جائے گا اور ہمارے پہاڑوں ندی نالوں اور دریاؤں میں موجود معدنیات کو نکل کر لے جائے گا ان سہولت کاروں نے گلگت بلتستان کے سرزمین کا سودا کر لیا گیا ہے پہاڑ سے لے کر دریا تک ہمارا ملکیت ہے یہ کسی کے باپ کا نہیں ہے اس متنازعہ بل کو ہم نہیں مانتے جو ہمارے زمینوں پر قبضہ کرنے کے لیے لائیں گے ہیں گلگت بلتستان کے عوام کو اپنے حق ملکیت کے لیے اٹھنا پڑے گا نہیں تو کچھ بھی نہیں بچے گا لینڈریفارمزبلنامنضور مائنزاینڈمنرلزبلنامنظور savegilgitbaltistan,f59ec586e355a28910974e66fc775c1f8c40e5ab,34w,1/24/2026 15:14,
Pamir Times,pt_post011,7,0,اگر بقول اسمبلی لینڈ ریفارم عوام کے حق میں ھے تو سب اسکی مخالفت کیوں کر رہے,81c4c42f0c8eb3c3042438a9d66ff4b6274d1908,34w,1/24/2026 15:14,
Pamir Times,pt_post011,8,0,dil khush hua,481612e4cd10e33524ce4e945450421d2acc3dee,34w,1/24/2026 15:14,
Pamir Times,pt_post011,9,0,good,a7b448846abeb185eb7581c5d273e5d171d11e3e,34w,1/24/2026 15:14,
Pamir Times,pt_post011,10,0,یہاں کے طبیعی منابع کے بارے میں اسلامی اصولوں کے مطابق عمل کرنے کی ضرورت ہے لہذا گلگت بلتستان متنازعہ اور غیر ائینی علاقہ ہونے کی وجہ سے یہاں پر حکومت پاکستان کو کوئی حق نہیں ہے کہ ہمارے منابع میں کسی طرح کا حصہ یا شراکت داری حاصل کرے یہی اس لینڈز رفارم بل کی اصل خامی ہے لہذا اس بل میں خالصہ سرکار ڈوگرا راج کو دوسری شکل میں زندہ کیا گیا ہے,17703551cf31a7bbe23bc7c1f09a724d86f09ccf,34w,1/24/2026 15:14,
Pamir Times,pt_post011,11,0,omed ha gilgit ismailia regional councel or aahl sunnat se aese radamal i gy,701af202220caf575bed163b034c338505779321,34w,1/24/2026 15:14,
Pamir Times,pt_post011,12,0,زبردستایسے لوگ ہی مخلص ہیں اپنی قوم کے لئےمگر آج کل مزہبی رہنماوں کی قدر کھو گئی ہے,6d5517ec5a88bcb714238c1fb1dfcec42f58b000,34w,1/24/2026 15:14,
Pamir Times,pt_post011,14,0,very well done,f6a06ceff43af3dda6a519e00985633fd919c47e,34w,1/24/2026 15:14,
Pamir Times,pt_post013,1,0,weldon dr sab who dares to tell the truth as doctor sab did,db7f0a162daf19a3459493a1847b7e0d91ca4182,32w,1/24/2026 15:15,
Pamir Times,pt_post013,2,0,very well articulated,02f9ce844eab2fc49357c659385ccec465d56ae3,32w,1/24/2026 15:15,
Pamir Times,pt_post013,3,0,m,f0109d7524f7a22e3b7d167440a7ddf258c371eb,32w,1/24/2026 15:15,
Pamir Times,pt_post013,4,0,well put dr shb,0ce298ad3076af9b99868152e0b9d158a6608b14,32w,1/24/2026 15:15,
Pamir Times,pt_post013,4,1,sajid ali did not write this write up btw,0ce298ad3076af9b99868152e0b9d158a6608b14,32w,1/24/2026 15:15,
Pamir Times,pt_post013,5,0,absolutely,4d1536e4a2b1b557d56640e140a6a13520dd7bee,32w,1/24/2026 15:15,
Pamir Times,pt_post017,1,0,عوام گواہ ہیں خالد خورشید اصلی و نسلی تھا اس لیے کھڑا رہا اور وفا کرگیا جو کمزور تھے بے ضمیر تھے سودا کرگئے خالد خورشید کے ساتھ ہونے والے اب تک کے ظلم اور جبر کے خلاف خاموشی پر عوام کا ایک وفد پشاور جاکے خالد خورشید سے معافی مانگیں اس کو لائیں گلگت بلتستان تحفظ کی یقین دہانی کرائیں وہ کھڑا تھا اس قوم کے لئے اب بھی خالد خورشید کی حکومت گرانے کی وجہ کسی کو سمجھ نہیں آئے تو اب تو سمجھ جاو حق حاکمیت و حق ملکیت کا حقیقی علمبردار صرف اور صرف خالد خورشید,76db8a9891ca2476a5523326983d62e92e18af60,35w,1/24/2026 15:17,
Pamir Times,pt_post017,2,0,ab sirf baltistan division sa umeed hai baki sara awe hai gilgit ghizer hunza nagar etc baltistan division,0e41d61af4fecd25ecf04b8efd7d6f14c97105ad,35w,1/24/2026 15:17,
Pamir Times,pt_post017,2,1,zameeeen but bi bay kako,83762bfb808f6efedafd1b7b333dd7d5739c6be4,35w,1/24/2026 15:17,0e41d61af4fecd25ecf04b8efd7d6f14c97105ad
Pamir Times,pt_post017,3,0,great baltistan,1c05a15bc696ed73c72d209617dc4ac41a9b6210,35w,1/24/2026 15:17,
Pamir Times,pt_post017,4,0,good step,dcabd85f2cc96ad1608dd9dfcad723c0995db0c9,35w,1/24/2026 15:17,
Pamir Times,pt_post017,5,0,zberdast,188cce3b5eb5e2ad363320be06c509e10c15e291,35w,1/24/2026 15:17,
Pamir Times,pt_post017,6,0,we support the press release,858005f46a75fef744b2034d0506b878c88268a9,35w,1/24/2026 15:17,
Pamir Times,pt_post017,7,0,weldone ullema baltistan,6704d1704aac4dfe76227855e021b8e135a727f0,35w,1/24/2026 15:17,
Pamir Times,pt_post017,8,0,geo unity mein raho sub hojayaga inshallah,6d455cbb5c78a85c63704f25fecd79858c8ad75f,35w,1/24/2026 15:17,
Pamir Times,pt_post017,9,0,بلتستان کی زمینوں اور پہاڑروں کا سودا کرنے والے راجہ ناصر علی خاں روندو امجد زیدی کھرمنگ راجہ اعظم خاں شگر اور نام نہاد قوم پرست رہنما شہزاد آغا سکردو بلتستان والوں کو مبارک ایڈوکیٹ احسان علی,ddcc79855f07241a039843814f04408f7679cef1,35w,1/24/2026 15:17,
Pamir Times,pt_post017,10,0,تصحیح کرے انجمن صوفیہ نوربخشیہ کہا کرے,ddcc79855f07241a039843814f04408f7679cef1,35w,1/24/2026 15:17,
Pamir Times,pt_post017,11,0,ماشااللہ,77e664686a203a5f30a7c3513adc72a5120ca7b4,35w,1/24/2026 15:17,
Pamir Times,pt_post017,12,0,when those elected by the people start working not for the people but against the wishes of the people then there is always the risks of many kinds of nonpolitical lateral forces coming to the front to lead people who have been badly disappointed by their representatives loss of trust creates a void for all thanks to the courage of anjuman e imamia who are religious organisation and have no role in politics to at least openly remind the politicians of their bad actions of breaching the trust of people of gb,8ef9b1ee9213e5549dd2e58fd089847935c92b90,35w,1/24/2026 15:17,
Pamir Times,pt_post017,12,1,agreed col sahib,a99dd4ee526e0c86b526d36539d3a62ab30fba62,35w,1/24/2026 15:17,8ef9b1ee9213e5549dd2e58fd089847935c92b90
Pamir Times,pt_post017,13,0,بلتستان کے نمائندوں میں اکثریت نے کھل کر بل کے حق میں ووٹ دیا ہےاب کچھ نہیں ہو سکتا,36e78ddcbee15e7ec7cfca4f93c7ff37d91a99bb,35w,1/24/2026 15:17,
Pamir Times,pt_post017,13,1,اگر عوام اتحاد پیدا کرے اور بغیر تقسیم بندی کے اپنے حق کے لیے کھڑے ہوں تو ان دو یا چار افراد کے ووٹ سے کچھ نہیں ہوتا ہے,bd07ca182edfc9d1465ed69eaaa86aab01f56e32,35w,1/24/2026 15:17,36e78ddcbee15e7ec7cfca4f93c7ff37d91a99bb
Pamir Times,pt_post017,14,0,بل کا پہلا نتیجہ آ گیا,85fbd46bc3fd76f93cc98df5eb98999b0baa32e4,35w,1/24/2026 15:17,
Pamir Times,pt_post017,14,1,ابھی تو پارٹی شروع ہوئی ہیں,95729cd15a58e5447bcd5c15f85eefe05caaeefb,35w,1/24/2026 15:17,85fbd46bc3fd76f93cc98df5eb98999b0baa32e4
